uid,first_name,last_name,gender,birth_yr,birth_mo,birth_dy
frx_2569695,RUBY,HUSNJAK,F,1985,12,24
frx_4369429,"",MARCHAIND,M,1986,09,07
frx_7818770,MICHAWL,AARNOUDSE,M,1996,01,19
frx_9420633,JACO IE,PRACHU AB,F,1960,08,16
frx_6191707,JACOBIE,PRACHUAB,F,1960,08,16
frx_4065736,JACOBIE,PRAC AB,F,1960,08,16
frx_4718090,JACOBIE,PRAC UAB,F,1960,08,16
frx_4448887,DANIEL,WEEKS,F,2010,05,12
frx_4156760,DANHEL,WEEKS,F,2010,20,56
frx_5799677,F,TANG,M,1910,10,16
frx_5678237,TAI,TANG,O,1910,10,16
frx_5646293,TANH,TAK,M,1910,10,16
frx_2863635,JULIA,SU,F,1987,1,30
frx_7549165,JULI A,SU,F,1987,10,30
frx_8553494,LUCY,CKAIZTH,F,1999,09,08
frx_9739139,LUZY,KAISTH,O,1999,09,08
frx_4532594,ELEN,TOUAR,O,1993,04,10
frx_3700393,ELEN,TOUAH,F,1993,04,10
frx_6041771,ELEN,TOURE,F,1993,04,10
frx_6612502,ELEN,TOUAR,F,1993,04,10
frx_2057505,LLY,"",F,1993,07,05
frx_4011814,LY,"",F,1993,07,05
frx_8344627,HOLY,"",O,1993,07,05
frx_9523919,TEAL,JAEKLE,F,1983,04,23
frx_7387229,TEA,JAEKLE,F,1983,04,23
frx_6399226,TANIL,EICHLEAH,F,1974,01,14
frx_9738491,IYAPELLA,JZ,M,1986,06,06
frx_6772102,TAHNEE,HOL L ND,"",1988,12,03
frx_6706064,J SSE,GRIB IC,M,1928,06,07
frx_6690299,CKAITLIN,DURNER,M,1997,08,01
frx_7703672,LU AS,"","",1991,04,04
frx_8183558,PETANI,MCDOUGALL,F,1988,05,11
frx_9954031,BEDANY,MCDOUCKALL,F,1988,05,11
frx_8518568,BETHANY,MCTOUGAL,F,1988,05,11
frx_3036180,BETANY,MKDOKALL,O,1988,05,11
frx_8240878,PETANI,MCDOUKALL,O,1988,05,11
frx_4735290,SOPHIE,JOYCK,F,1994,11,09
frx_2662728,SOFIE,SOYKE,F,1994,11,09
frx_4293453,SOPHIE,ZOYCE,F,1994,11,09
frx_3220942,STOPHI,JOYC,F,1994,11,09
frx_7206522,HOLL,BARA ZAI,M,1996,0,30
frx_8298271,H LLY,BARAKZAI,M,199G,08,30
frx_4529358,H LL,BARAKZAI,O,1996,O8,30
frx_7981932,HO LY,BARAKZ I,M,1996,08,83
frx_7235243,HOLLY,BARAKZA,M,1996,08,30
frx_4719913,ALEXVNDA,MARK,M,"","",""
frx_4606874,ALRXANDRA,MARK,M,1902,04,14
frx_4895216,ALEXANDRA,MARK,M,1902,04,14
frx_3419779,MARK,ALEXANDRA,O,1902,04,14
frx_4958368,SANY,MARK,"",1902,04,14
frx_6828381,ALEXANDRA,OHANN IAIN,M,l990,01,09
frx_4767581,VINFNT,JWO,F,1979,11,15
frx_6612469,VINCENT,JWO,M,1979,11,15
frx_7530369,KALE,BENNDF,M,1995,02,16
frx_8093416,JAC,HAAM,"",1990,08,18
frx_8269575,J A K,HAAM,"",1990,08,18
frx_9950236,CHARLEE,TRAVES,F,1991,04,15
frx_7974826,CHAR EE,TRAV,F,1991,0,15
frx_7175011,SASGA,HOPG,M,1987,06,30
frx_4499348,DROY,BRIGHAM,F,1971,08,18
frx_2959189,TROY,BRIGHAM,F,1971,08,18
frx_3670645,DROY,BRIKAM,F,1971,08,18
frx_4034814,DROI,BRIGHAM,F,1971,08,18
frx_7498389,JAY D N,CONNER,M,1995,12,19
frx_2034210,JAYDEN,CONNER,M,1995,1,19
frx_2802990,JOSHUA,KUO,F,1995,07,10
frx_8225138,JOSHUA,KUO,O,1995,07,10
frx_8095040,"",AYONCCK,F,1981,07,28
frx_3694904,"",AYONG,F,1981,07,28
frx_2511696,GER GIA,MUELLER,F,"","",""
frx_3223580,GEORGE,"",M,1991,1,09
frx_4407108,CHRISTOPHER,O B RN,"",1987,04,12
frx_2083196,CHRISTOPHER,OBYRNE,"",1987,04,12
frx_7057648,CHRISTO HER,OBYRNE,"",1987,04,12
frx_2941071,EMIILY,TROGER,O,"","",""
frx_6813148,JACOB,MUNOZ,F,1980,10,16
frx_3102489,JAZMINE,GAAHTENAAH,O,2009,11,19
frx_5017747,ZAJMINE,GARDENAR,F,2009,11,19
frx_8017354,JASMINE,KARTENAR,F,2009,11,19
frx_4754487,ZASMIN,GAAHDENAR,F,2009,11,19
frx_5102541,JAJMINE,GARHTENAR,F,2009,11,19
frx_9326893,ELA,TRACKE,F,1987,11,21
frx_2205643,ELA,DRACK,F,1987,11,21
frx_7759521,RILI,NISTSEN,F,1979,01,10
frx_4722188,RILY,NISZEN,F,1979,01,10
frx_3674715,RILI,NISSEN,F,1979,01,10
frx_5184911,RILI,NIZEN,F,1979,01,10
frx_2725255,RILEY,NIZTSEN,O,1979,01,10
frx_5287613,ARCHE,SATRU IT,F,1990,0,19
frx_2477299,ARCHER,SATRUJIT,F,1q90,0,19
frx_8603221,ARCHER,SATRU IT,F,1990,01,19
frx_8170850,ARCHER,SATRUJIT,F,1990,01,9
frx_5594805,CHLOE,JAKUPOVIC,F,1996,7,17
frx_4425007,CH LOE,JAKUPOV C,F,1996,07,17
frx_8221835,JADE,WISE,F,1964,04,26
frx_8087788,JADE,WI,F,1964,04,26
frx_3959307,JADE,WIE,F,1964,04,26
frx_3811052,CHELSEA,BUDIMAN,F,1998,08,27
frx_8616609,CHELSEA,BUDIMAN,"",1998,08,27
frx_2428132,CHELDDS,BUDIMAN,F,1998,08,27
frx_4962375,ALYSSA,DANES,"",1988,07,16
frx_2480933,ALYSSA,DANES,"",1988,0,16
frx_9953122,ALYS SA,DANESH,"",1988,07,16
frx_9158647,JACK,HAMENT,F,1995,06,10
frx_5355377,JAHT,HAMENT,F,1995,06,10
frx_5803768,HAMENT,JACK,F,1995,06,10
frx_2440728,JACK,HAMENT,O,1995,06,10
frx_8947880,RILEY,JABBRIA,F,1997,08,02
frx_9163720,RILEY,CHABBRIA,F,1997,08,02
frx_2017983,ALISHA,PEACKH,M,1984,05,01
frx_5501866,ALISA,BEAKH,M,1984,05,01
frx_6378779,ISABELLA,AANY,M,1984,06,04
frx_5771994,LINDSEY,RILEJ,F,"","",""
frx_5877215,RILEY,LINDSEY,"","","",""
frx_3173938,RILEY,LINDSEY,F,"","",""
frx_8117903,LINDSEY,RILEY,F,"","",""
frx_6341100,FOSTER,JASPER,F,1990,10,29
frx_4446969,JASPER,FOSTER,F,1960,91,21
frx_4852873,CONNOR,LINOOD,"",1991,03,05
frx_2964854,CONNOAH,LINWUD,"",1991,03,05
frx_4603825,CKONOR,LINWOOD,"",1991,03,05
frx_5627558,KONOR,LINWUD,"",1991,03,05
frx_5622630,CONNOR,LINOOT,"",1991,03,05
frx_8068761,POLLY,PUCCKKETT,F,2000,05,17
frx_5572077,POLY,PUCKKETT,F,2000,05,17
frx_6936837,LUKK,GHIZLAN,F,2006,10,18
frx_8437684,LUKE,KIZLAN,F,2006,10,18
frx_4717622,LUK,JSLAN,F,2006,10,18
frx_3165876,LUKE,KKIZLAN,F,2006,10,18
frx_7375719,LUKE,CKIJLAN,F,2006,10,18
frx_7966601,COOPER,SCHWANKE,"",1990,1,15
frx_6129720,COOPE R,SCHWANKE,"",1990,1,15
frx_2548327,COOPER,SCHVVAKE,"",1990,10,15
frx_4833782,COOP ER,SCHWANKE,"",1990,10,15
frx_9639861,MICHA EL,STRO G,F,"","",""
frx_2175674,MIC AEL,STRONG,F,"","",""
frx_4431233,MICBAEL,STR ONG,F,"","",""
frx_2766624,JES SICA,NG I,M,1986,4,05
frx_8847855,HOLLY,MUO,F,1985,03,12
frx_8346897,HOLL,MYO,F,1985,03,12
frx_8587843,HOLLY,MJO,F,1985,83,12
frx_9712155,JOSHUA,STRYW,"",1931,38,12
frx_3480327,CHEYENN,RYNELL,F,1996,03,24
frx_4138448,GEOFMIA,BHATIA,"","","",""
frx_9529027,TAALIA,TUENMUK,"",1993,0,29
frx_6959233,MIL IE,ERTEGUN,"",1987,04,04
frx_2281922,MILLIE,ERTE UN,"",1987,04,04
frx_5292270,MILLIE,ERTE GUN,"",1987,0,4
frx_5342731,ISABELLE,FINIGUERRA,F,2009,06,25
frx_2415896,DANIELLE,KRISTYANSON,F,1989,12,28
frx_9396908,DANILLE,CRISDIANSON,F,1989,12,28
frx_5897095,"",MONCO,"",1989,08,20
frx_2014479,"",MONG,"",1989,08,20
frx_2977921,"",MONG,"",1916,10,82
frx_4156701,TANIEL,MADU,F,1992,01,07
frx_5077003,CHLOE,COOPE,"",195,09,28
frx_8309303,CHL OE,COPE,"",1950,09,28
frx_5443933,JA CYN A,T EH,F,2009,08,05
frx_5535440,JAC NTA,TIEH,F,2009,08,5
frx_7380289,JACN A,TIEH,F,2009,08,5
frx_9607516,JAC YN A,TIEH,F,2009,08,05
frx_7965914,MIKAEL,KAKAR,F,1990,03,09
frx_6961539,SOPHIE,ARAP,M,1993,08,24
frx_4084394,KEELY,FRANKU,"",1951,07,19
frx_7393847,KEELY,FRANKAU,"",1951,07,19
frx_4380944,KEELY,FRANPSU,"",1951,07,19
frx_4872390,EMIILY,LONCK,M,1983,07,16
frx_6474084,EMIILY,LONK,M,1983,07,16
frx_3927735,EMIILI,LONCK,M,1983,07,16
frx_4343877,CHLOE,MARL,"",1991,00,04
frx_4444772,CHLOE,MRAK,F,1997,04,02
frx_7624594,RILEY,MUSIC,F,1998,07,25
frx_7264466,ZANE,KEE G N,M,2000,3,27
frx_6968071,ZANE,KEEGAN,M,2000,03,27
frx_2892426,ZAN,KEEGAN,O,2000,03,27
frx_8086845,ZANE,KEEGAN,O,2000,03,27
frx_3604246,Z N E,KEEG N,M,2000,03,27
frx_2218048,RILY,GEORGESON,F,1994,07,01
frx_3699818,RILEY,KEORGESON,F,1994,07,01
frx_2119456,CAITLIN,VLY INCK,F,1987,11,29
frx_8687076,CAITLIN,VLYMI CK,F,1987,11,29
frx_5350945,CAITLIN,VLYM CK,F,1987,11,29
frx_9537491,JOS UA,DMITROVIC,F,1997,O7,21
frx_3780196,JOSHUA,DMITRO IC,F,1997,07,21
frx_8203314,JOSHUA,DMITROVIC,F,1997,07,72
frx_2485601,JOSHUA,DMITROVIC,F,1997,07,21
frx_3064306,JOSHUA,DMITROIC,F,1997,07,21
frx_6413858,PEN,WANCK,F,1997,08,15
frx_4627294,PEN,ANK,F,1997,08,15
frx_4630852,PEN,ANCK,F,1997,08,15
frx_6835469,PEN,WANG,F,1997,08,15
frx_7050421,YASNZ,HA,"",1989,01,20
frx_9417301,YASMIN,HAU,"",1989,01,20
frx_6042174,HAU,YASMIN,"",1989,01,20
frx_6205038,YASMIN,FENEOEY,"","","",""
frx_8789066,"",HAU,"",1980,91,90
frx_6520044,RILEY,"",F,1975,09,11
frx_7448722,RILEY,HAWK,F,1975,09,61
frx_5811941,LUK,HAWK,F,1975,09,11
frx_9463238,JASMINE,"",M,1989,12,02
frx_9099382,AIDAN,MELINTE,"",1959,05,25
frx_8152408,AIDAN,MELINTE,"",1959,25,21
frx_8145579,JAMUEL,KAJSAM,M,1999,08,31
frx_9716881,STAMUEL,KAJSAM,M,1999,08,31
frx_9987616,PATFTCK,SINGLETON,F,1994,01,07
frx_4747546,ALEXANDRA,MKTONALD,"",1964,08,24
frx_7105725,ALEXANDRA,MKDONALD,"",1964,08,24
frx_8547428,BENJA MIN,S U,F,1993,10,18
frx_2427726,BENSAMIN,JTSETO,F,1994,01,04
frx_7240139,PENZAMIN,SZETO,F,1994,01,04
frx_6782384,ABBIE,WUSTGEN,O,1991,11,05
frx_4953123,ABBK,WUSTGEN,M,1991,11,05
frx_8479038,ABBIE,WUSTGEN,M,1991,10,15
frx_3121636,ABBIE,WUSTGEN,M,1991,11,05
frx_2769505,ABBIE,WUSTGDN,O,1991,11,05
frx_9000002,BREA NA,MANETTA,F,1989,0s,17
frx_3914161,CCKOPEN,MOONEY,F,1994,12,25
frx_7198965,CKOPEN,MOONEY,F,1994,12,25
frx_4406949,DAC,STREICH,F,1975,10,17
frx_2721192,JOSHUA,YIP,F,Z009,10,18
frx_7884479,JOSHU,YI P,F,2009,10,18
frx_6203847,JOSH A,YIP,F,200,91,18
frx_7766252,NOA,"",F,1985,06,08
frx_3786243,JASMINE,OC OA,M,1986,10,09
frx_3478851,JAS MINE,OCHOA,M,1986,10,09
frx_9721702,"",STRECKFUSS,O,1954,24,03
frx_4612823,"",STRECKFUSS,F,1999,06,05
frx_3175529,"",STRECKCUSS,F,1999,06,05
frx_2097885,CONNOAH,MOA,F,1981,05,02
frx_3690531,CONOR,MOHR,F,1981,05,02
frx_7994011,ZAKKUELIN,KANTU,"","","",""
frx_7454832,JACQUELIN,KANTU,"","","",""
frx_3685753,ZACQUELINE,CANTU,"","","",""
frx_2783598,JACQUELINE,KANTU,"","","",""
frx_7464343,CKAITLIN,POLLARHD,M,1999,01,19
frx_2397361,LEWIS,PODURI,F,1947,12,04
frx_3027178,LIST,PODURI,F,1947,12,04
frx_2758295,ALEXKNER,HOLCOMB,"",1968,06,18
frx_4740685,ALEXANDER,HOLCOMB,"",1898,14,65
frx_6449994,ALICK,HOLCOMB,"",1988,10,15
frx_5045993,"",HOLCOMB,"",1949,04,14
frx_3359379,JULYA,MERRIKSTTON,F,1988,06,29
frx_7336592,ZULIA,MERRICKSTON,F,1988,06,29
frx_4495178,ZULYA,MERRICKZON,F,1988,06,29
frx_2166384,JOSH,HOLMAN,F,"","",""
frx_8557551,JOSHUA,HOLMAN,F,"","",""
frx_3155554,JOHUS,HOLMAN,F,"","",""
frx_6653209,JOSHUA,HOLIAN,F,"","",""
frx_7423406,MICHAELA,NATHANS,"","","",""
frx_2649359,MICHAELA,NATJANS,"","","",""
frx_7953573,KATHARXINE,"","",1995,08,17
frx_7594240,LUCY,GOTTESDI ENER,F,1988,03,22
frx_9317593,HLOE,SCORSO E,M,"","",""
frx_4713473,CHLOE,SCORSONE,M,"","",""
frx_8635728,NEMESIA,MACZIK,"","","",""
frx_6645515,NEMESIA,MACZIK,"",1930,03,22
frx_5458371,ALEXANDER,AARON,"",1989,04,30
frx_5277381,AARON,ALEXANDER,F,1989,04,30
frx_4124898,ALEXANDER,AARON,F,1989,04,30
frx_5321039,ALEXSNDER,AARON,F,1989,03,30
frx_4104470,CALVIN,HAMBLETON,"",1994,08,25
frx_3391228,CALVIH,HAMBLEYON,"",1994,08,25
frx_2621204,GEORGIA,PEMBERTON,F,1988,03,07
frx_4834051,KEORZIA,PEMBERDON,F,1988,03,07
frx_9415736,GEOAHJIA,PEMBEAHTON,F,1988,03,07
frx_4328549,KEORJIA,PEMBERTON,F,1988,03,07
frx_7571000,SUMMER,STRAROU,"",1989,55,23
frx_3964937,SUMMER,STRATOU,"",1985,05,13
frx_2499395,SUMQMER,STRATOU,"",1985,05,13
frx_5348191,SUMMEER,STRATOU,"",1985,03,13
frx_4715887,TIFFANY,AYALA,"",1991,06,29
frx_6863111,TIVVANY,AYALA,"",1991,06,29
frx_3713079,CAZSANTRA,HNTOCHA,O,1983,12,04
frx_8531813,CKLO,SCIME,F,1999,02,22
frx_9390058,CKHLOE,SCIME,F,1999,02,22
frx_6204967,CLOE,STSIME,F,1999,02,22
frx_5061682,CHLOE,ZSIME,F,1999,02,22
frx_6852455,THOMAS,STRAW,F,1990,61,05
frx_4933578,THOMAS,STRAW,M,1992,01,05
frx_3069058,THOMAS,STRAW,F,1992,00,25
frx_7471472,THOMAS,STRAW,F,1986,41,60
frx_3902027,THOMSZ,STRAW,O,1992,01,05
frx_4764505,EMIILY,SCJUM,"",2010,73,33
frx_4753440,NIC  ,RI BBE,"",1996,03,10
frx_8590714,NICOLA,RIB BE,"",1996,03,10
frx_6486784,NICOL,RIBBE,"",1996,03,10
frx_3945524,THOMSS,GEORGESON,"",1925,04,09
frx_5792432,THOMAS,BRADSHMW,"",1925,04,09
frx_5779553,XAVIER,GEORGESON,"","","",""
frx_6560116,CA EB,GIAP,M,1994,10,23
frx_4042829,JADE,KHANWER,F,1995,10,22
frx_2874875,MICHAEL,SCJM,"",1986,0,13
frx_2665728,MICH AE,SCJU,"",1986,02,13
frx_2103845,MI CHAEL,SCJUM,"",1986,02,13
frx_6637278,M CHA EL,SCJUM,"",1986,02,13
frx_5494254,MICHAEL,SCJ M,"",1986,0,13
frx_2757386,KASEY,ANDREVVS,F,1980,07,25
frx_3551523,KAS E Y,ANDREWS,F,1980,07,25
frx_3936857,KA Y,ANDEWS,F,1980,07,25
frx_5313647,KASEY,ANDR WS,F,1980,07,25
frx_7719963,JARROD,TATY,F,1973,01,02
frx_5810490,THOMAS,ARNEBERG,F,1928,07,20
frx_2664148,THOMAS,ARNEB RG,F,1928,07,20
frx_7683762,THOMAS,ARNE RG,F,1928,0,20
frx_2099643,TH MAS,ARNEBERG,F,1928,07,20
frx_7729821,AMB ER,STRAMPHER,F,1996,12,07
frx_5573193,AM B ER,STRAMPHER,F,1996,12,07
frx_3796672,HOLLY,TRAVERS,O,1970,12,12
frx_4615648,EBONY,STRAINIJ,"",1949,08,98
frx_3386332,EBONY,STRAINIJ,"",1992,05,28
frx_6390126,STRAINIJ,EBONY,"",1992,05,28
frx_9157822,HOLLY,SCIRRI,F,1954,02,7
frx_4668823,"",LYONZ,F,1993,05,17
frx_7652492,GEMMA,HAYLEY,F,1992,03,20
frx_7322874,ZACHARY,STRAW,F,1992,09,15
frx_4052216,ZAXARI,JTRA,O,1992,09,15
frx_6087444,IERE IAH,STRECKFUSS,F,1986,01,18
frx_7482008,JEREM AH,STRECK USS,F,1986,01,18
frx_3114888,AM,SCOBY,M,2009,08,28
frx_3879822,MAU,KYO,F,1981,05,27
frx_6728723,RUBEN,HO,F,1989,12,16
frx_2873490,RUBEN,HOR,F,1989,12,16
frx_9928758,RULO EN,H R,F,1989,12,16
frx_5824586,STEMMA,LAMANAN,F,2010,04,27
frx_9763576,ZEMA,LAECSMANAN,F,2010,04,27
frx_2923564,JEMA,LAXMANAN,F,2010,04,27
frx_6510024,ZEMA,LAMANAN,F,2010,04,27
frx_6688913,BENJAMN,STREICH,F,1981,12,10
frx_9567849,BENJAMIN,STRE CH,F,1981,12,10
frx_3973854,BENJAMIN,STEI H,F,1981,2,10
frx_4677062,BENJAMIN,STREICH,F,1981,12,10
frx_2507174,SAN A,BRA DY,F,1983,11,30
frx_9467177,SANA,BRAD V,F,1983,11,30
frx_2546526,SANA,BRADY,F,1983,1,30
frx_4905762,SAN,BRADY,F,1983,11,30
frx_3567847,SANA,HR DY,F,1983,11,30
frx_2870196,LEO,PARTHASARATHY,F,1930,02,20
frx_3661599,YDEN,MPSON,O,1988,07,27
frx_9977962,AYDEN,HAMPZON,F,1988,07,27
frx_7395339,AYDEN,HAMSON,F,1988,07,27
frx_3303408,AYTEN,HMPSON,F,1988,07,27
frx_2227000,JOEL,FR EDEK,F,1994,11,15
frx_4877966,JOEL,FRIE EK,F,1994,1,15
frx_5794698,EMIILY,BLACKWOOD,F,1984,03,07
frx_3017391,MITC ELL,JUA,F,1997,05,28
frx_4614103,MITCHELL,JVAN,F,1997,05,28
frx_7969020,JOSHUA,AAKTE,"",1990,43,17
frx_4137712,JOSH,AAKRE,"",1993,04,17
frx_4544135,MATHILDE,PAASFIO,F,"","",""
frx_8791034,MATHILDE,PAASIO,F,"","",""
frx_6395870,ELLIE,PAA SIO,O,"","",""
frx_7217113,PAASIO,MATHILDE,F,"","",""
frx_5836059,MATHILFE,PAASIT,O,"","",""
frx_7281529,JORDYN,ROSALES,M,"","",""
frx_5771386,ADAM,ARNOLD,F,1985,10,25
frx_4337668,ADAM,AAHNOLT,F,1985,10,25
frx_5131125,ATAM,ARNOLT,F,1985,10,25
frx_6185465,JACOB,ABBITT,F,1992,02,07
frx_9219758,JACOB,ABBITT,F,1992,20,07
frx_2174450,JACOB,ABBITT,O,1992,02,07
frx_2461809,ALEANDRA,PALANDYNE,F,1990,04,12
frx_6269481,ALEANDRA,BALLANDYN,F,1990,04,12
frx_6700935,ALEANDRA,BALLANTYN,F,1990,04,12
frx_2666627,ALEXANTRA,BALLANTYNE,F,1990,04,12
frx_3736819,ALEEKSANTRA,BALLANTYNE,F,1990,04,12
frx_5910152,OLIVER,DESTA,F,1984,11,10
frx_3356658,OLIVER,TESTA,F,1984,11,10
frx_6078857,OLIVER,DEZTA,F,1984,11,10
frx_4550412,SPECHT,JETT,F,1935,12,17
frx_6537397,JETT,SPECHT,F,1935,12,17
frx_6756176,WILLOW,HARTMAN,F,1984,03,29
frx_2431209,WILO,ARHTMAN,F,1984,03,29
frx_7181061,WILLO,HRTMAN,F,1984,03,29
frx_6399290,ANTEA,CEUK,"",1987,02,26
frx_5675904,ANTHEA,CEUK,"",1987,02,26
frx_5047493,ANTEA,EUK,"",1987,02,26
frx_9087191,ANDHEA,CKEUK,"",1987,02,26
frx_2849576,ANTHEA,SEUCK,"",1987,02,26
frx_9676435,HYTEN,PETTERSEN,F,1985,08,04
frx_7484108,HAYDEN,PETTERTSEN,F,1985,08,04
frx_8757639,HAYDEN,PETTERZEN,F,1985,08,04
frx_2910660,JORDAN,SCHLYTER,F,1918,10,29
frx_6192040,JORDAN,SCH LY ER,F,1918,10,29
frx_2862238,JORDAN,SCHLYER,F,1918,10,29
frx_7313942,NICHOLAS,NEMEKK,F,1916,04,06
frx_2375496,NIKOLAS,NEMEC,F,1916,04,06
frx_5843910,NICHOLAS,NEMEKKK,F,1916,04,06
frx_3395792,NIKOLAZ,NEMEK,F,1916,04,06
frx_6815923,NICHOLAST,NEMECK,F,1916,04,06
frx_9272894,W LSON,CHRIST SON,"",1953,11,22
frx_5113018,WILON,CHRIS ISON,"",1953,11,2
frx_2415628,WILSO,CHRIS T SON,"",1953,11,22
frx_5433283,SHANT AL,P E IK,M,1990,09,29
frx_6038288,SHA NT L,PLE NIK,M,1990,0,29
frx_4259633,LAUREN,SCHNEIDER,F,1996,11,10
frx_3233678,TALY H,SOLAIMATHI,F,"","",""
frx_7546311,TIMOTHY,DODEJA,"",1993,01,12
frx_8233548,TIMOTY,TODEIA,"",1993,01,12
frx_7736431,TIMOTHI,DODESA,"",1993,01,12
frx_8107373,DIMODI,DODYA,"",1993,01,12
frx_6098873,TIMOTHI,DODEZA,"",1993,01,12
frx_7186717,HARRISON,WITHERSPOON,F,1986,11,13
frx_5757692,HARRIS N,WITH ERSPOON,F,1986,1,13
frx_2022405,HARRISON,WITHE S OON,F,1986,11,13
frx_2640792,TUSCANY,JEKAL,M,2000,08,10
frx_2967796,TUZTKANY,STEGAL,M,2000,08,10
frx_4885616,TUSCANY,ZEKAL,M,2000,08,10
frx_6763456,ZACHARY,HANLEY,"",1992,09,08
frx_2502236,ZACHARY,HAJLQEMH,"",1992,09,08
frx_6386271,ZACHARY,HANLEY,"",1992,09,38
frx_4004630,TAYLAH,IR IN,F,1993,04,13
frx_3469152,TAY AH,IRWI N,F,1993,04,13
frx_8842409,TAYLAH,IRWIN,F,1993,04,13
frx_4735790,JACOBIE,NKUYENKHOA,F,"","",""
frx_7616300,ZACOBIE,NKUYENKHOA,F,"","",""
frx_4436665,SACOBIE,NGUYENCKHOA,F,"","",""
frx_8618421,JAKOBI,NGUYENGHOA,F,"","",""
frx_2256858,SACOBI,NGUYENKHOA,F,"","",""
frx_6799918,JUAH,ASTON,F,1991,11,01
frx_5252411,SHAWN,"","",1990,07,14
frx_7388883,RUPI,"",F,1981,12,21
frx_6279314,RUBY,"",F,1981,12,21
frx_9677119,RUPY,"",O,1981,12,21
frx_7051749,RILY,RENKARAYAN,F,1998,12,11
frx_9421628,IMO EN,SCOGIN,F,1990,0,4
frx_6015539,IMOGEN,SCO GIN,F,1990,07,24
frx_5521195,IMOGEN,SCOGIN,F,1990,07,24
frx_4485993,RHYS,ROYDON,M,1999,07,01
frx_7498136,PA IS,WOROSUN,F,1951,O3,07
frx_7040002,CAEY,ESTES,F,1968,0,11
frx_3988677,JAMESTT,BEZECK,F,1989,09,10
frx_5983735,ILLIAM,BRIZTOW,F,1985,01,26
frx_4192777,ILIAM,PRIJDOW,F,1985,01,26
frx_7793129,WILIAM,BRISDOW,F,1985,01,26
frx_8215041,ILLYAM,BRISTTOW,F,1985,01,26
frx_6811459,DYLAN,SDRAW,F,1990,02,23
frx_9175530,TYLAN,SDRAW,F,1990,02,23
frx_9009761,TYLAN,ZTRA,F,1990,02,23
frx_5520570,OLIVIA,BHATTA HARYA,F,1997,3,04
frx_3482450,OLIVIA,BHATTACHARYA,F,1997,30,04
frx_5533407,MITCHELL,BISHO P,"",1983,05,30
frx_8283919,MITCH L,BISHOP,"",1983,05,30
frx_4944519,MITCHELL,BISHOP,"",1983,05,30
frx_3091631,MITCHELL,BISH O P,"",1983,05,30
frx_9872022,MITCHLL,BISHOP,"",1983,05,30
frx_4186219,EMIILY,DUPONT,F,1986,10,20
frx_9725248,JARA,SSUMA,"",1983,02,23
frx_5921034,SARRA,SSUMA,"",1983,02,23
frx_8377355,STARRA,STSUMA,"",1983,02,23
frx_3502114,SAARA,ZSUMA,"",1983,02,23
frx_3804635,SARRA,JDSUMA,"",1983,02,23
frx_4217239,PRYCE,JIREGAR,F,2010,11,29
frx_7268175,PRIEK,STIREGAR,F,2010,11,29
frx_6245133,BRIESE,SIREGAAH,F,2010,11,29
frx_4062561,BRYSE,STIREGAR,F,2010,11,29
frx_8310326,BRYC,SIREGAR,F,2010,11,29
frx_2228585,DANI LLA,PESSEING MPEL,F,1979,2,06
frx_2668967,DANIEL LA,PESSEI NGIMPEL,F,1979,02,06
frx_2049390,DANIE LLA,PESSEI NGIMPEL,F,1979,02,06
frx_6278420,DANI ELLA,PESSEIN IMPEL,F,1979,2,06
frx_9607408,DANIELLA,PESSEINGIMPEL,F,1979,02,06
frx_3833831,E,LASIC,F,1932,04,02
frx_6789632,ETHAN,LASIC,F,1932,04,02
frx_6339967,ETHAN,LASIC,"",1932,04,02
frx_2606691,FLY N,MIDGLEY,F,1977,0,17
frx_8179751,FLYNN,MIDGLEY,F,1977,03,17
frx_7843194,FYNN,MID LE,F,1977,0,17
frx_8448051,F YNN,MIDG LEY,F,1977,03,17
frx_8231449,ETHAN,KHALI L,F,193,0,16
frx_2863612,JAME,GRASU,F,1979,04,20
frx_2185124,MADISON,PURON,"","","",""
frx_8857945,MADISON,PURO,"","","",""
frx_7073532,JAMSQ,SAYED,"","","",""
frx_3646192,CAITLN,SAYED,"",1962,05,14
frx_8287465,SAYED,JAMES,"",1962,05,14
frx_9018252,JAMES,SAYP,"",1962,05,14
frx_7972499,SHELBY,SHIBA,M,"","",""
frx_3180969,KHARLI,WIPOWO,F,1953,07,20
frx_5837077,CHARLEE,WIBOWO,O,1953,07,20
frx_2170137,BRAY EN,L YU,F,1921,08,18
frx_9860644,BRAYDEN,L Y,F,1921,08,18
frx_9660452,BRAY EN,LYU,F,1921,08,18
frx_4755357,BRA EN,LYU,F,1921,08,18
frx_9857823,BRAYDEN,LYU,F,1921,0,18
frx_9681173,FIN,OPERTORV,F,1994,03,24
frx_2647943,VIN,OBERTORF,F,1994,03,24
frx_5278068,KONOA,HAKING,F,1983,06,15
frx_6979570,CONNOR,AWKING,F,1983,06,15
frx_8988728,CKONNOR,HAWKING,F,1983,06,15
frx_4736416,CKONOAH,AWKING,F,1983,06,15
frx_2330505,KONOR,HAWKING,O,1983,06,15
frx_5524762,RI LE,RAM C,F,1986,09,28
frx_4131371,AMALIA,AGCR,F,1976,02,07
frx_2928065,AMALKW,AGCA,F,1976,02,07
frx_5028907,AMALAO,AGCA,F,1976,02,07
frx_8455616,AMLAUX,AGCA,F,1976,02,07
frx_7971173,AMALIA,AGCA,F,1976,02,07
