uid,first_name,last_name,gender,birth_yr,birth_mo,birth_dy
ds_932907,JOACHIM,SCHAEFER,M,1962,2,2
ds_923259,HANS,WEBER,F,1976,2,9
ds_986243,UWE,ENGEL,M,1992,4,18
ds_967378,STEFAN,KAISER,F,1942,4,25
ds_957606,JUERGEN CHRISTIAN,KRAEMER,F,2005,5,9
ds_908818,OLIVER,MARTIN,F,1983,7,30
ds_900761,UWE,LEHMANN SCHROEDER,F,1963,9,3
ds_988860,MARTIN,SCHUBERT,M,1967,2,5
ds_915914,JOACHIM,KOCH,M,1948,6,1
ds_997442,JENS,MUELLER,M,1955,7,6
ds_911964,MICHAEL,MUELLER,M,1991,1,20
ds_907533,THOMAS,LANGE,F,1957,12,12
ds_935292,CHRISTIAN,WAGNER,F,1985,8,5
ds_914918,UWE,HARTMANN,M,2001,10,22
ds_944110,WILHELM,KLEIN,M,1961,11,19
ds_990791,GUENTHER,WINTER,F,2000,6,19
ds_916783,JUERGEN,BAUMANN,F,1981,6,13
ds_927460,STEFAN,VOIGT,F,1962,12,6
ds_979124,BERND,STEIN,M,1963,7,28
ds_902555,AXEL,SCHAEFER,M,1970,11,22
ds_917868,WERNER,OTTO,F,1996,1,7
ds_989579,MICHAEL,SCHMITT,F,2004,4,14
ds_967101,HERMANN,MUELLER,M,1964,5,8
ds_966753,KLAUS,LANGE,M,1991,12,30
ds_969507,PHILIPP,FRANK,M,1977,9,17
ds_913092,FRIEDRICH,KLEIN,M,1970,10,12
ds_981028,DANIEL,PFEIFFER,M,1980,7,15
ds_906288,GUENTHER CHRISTOPH,SCHROEDER,F,1977,7,9
ds_917953,ALEXANDER,SCHOLZ,M,1954,12,12
ds_947845,ANDREAS,SCHMIDT,M,1944,3,21
ds_965931,HERBERT,ROTH,F,1997,10,2
ds_985726,MICHAEL,BERGMANN,M,1941,12,12
ds_995222,KLAUS,MOELLER,F,1976,1,3
ds_981040,JENS,ENGEL,M,1954,8,19
ds_919045,JENS MATTHIAS,MUELLER,F,1989,8,19
ds_921402,MATTHIAS,HUBER,M,1993,10,17
ds_990140,ALFRED,MEYER,F,1958,1,25
ds_908407,WERNER WOLFGANG,BECKER,M,1999,3,7
ds_964271,ALEXANDER,MUELLER,F,1991,2,10
ds_978629,HOLGER,FISCHER,F,2004,12,16
ds_963773,HELMUT DIRK,FRANKE,F,1972,10,15
ds_995016,HELMUT,NEUMANN,M,1964,10,8
ds_968980,HORST,MEIER,F,1966,4,25
ds_928278,WOLFGANG,HAHN,F,1982,1,9
ds_968847,VOLKER,SCHULZE,M,1947,7,18
ds_995144,JOACHIM,MEIER,M,1958,2,14
ds_974107,FRIEDRICH,WALTER,F,1968,6,5
ds_951386,HEINZ,SCHMIDT SCHULZ,M,2004,10,7
ds_942004,CHRISTIAN,RICHTER,M,1972,5,29
ds_914706,HARALD,NEUMANN,M,1926,1,14
ds_998015,UWE,KELLER,F,1966,5,17
ds_970765,PETER,LUDWIG,M,1969,11,30
ds_958627,KLAUS,WEBER,F,1993,10,20
ds_980572,HEINZ,KRAUSE,M,1980,6,22
ds_983719,UWE,MEYER,F,1968,5,8
ds_918099,ULRICH,WEBER,M,1946,12,24
ds_929357,WOLFGANG,WAGNER,M,1971,5,6
ds_970157,ALEXANDER,BUSCH,M,1980,2,28
ds_997300,DANIEL STEFAN,WALTER,M,1969,3,27
ds_904149,THOMAS,SCHULZ,F,1929,4,10
ds_938768,HEINZ,DIETRICH,M,1951,4,7
ds_943115,SVEN,SIMON,M,1956,6,27
ds_925504,KLAUS,KRAUSE,F,1986,7,30
ds_912419,DANIEL,WINTER,M,1955,10,20
ds_998266,THOMAS,SCHMIDT,M,1997,1,11
ds_919601,CARSTEN,SCHMIDT,F,1987,3,14
ds_933281,BERND,WALTER,F,1942,9,9
ds_980624,WERNER,HEINRICH,F,1975,5,1
ds_949147,JUERGEN,RICHTER,F,1965,12,8
ds_964756,STEFAN,GUENTHER,F,1924,4,28
ds_948272,JUERGEN,WEISS,F,1996,6,27
ds_989397,TIM,SCHMIDT,M,2005,7,18
ds_917120,ROLF,SCHROEDER,F,1957,10,13
ds_983606,ROLF,BAUER,F,1994,11,3
ds_968972,PETER,MUELLER,M,1973,4,2
ds_921457,GUENTHER,LANGE,M,1951,5,25
ds_907491,MATTHIAS,ZIMMERMANN,M,1991,7,7
ds_912179,ANDREAS,SCHAEFER,M,1977,4,8
ds_969304,MATTHIAS,SCHWARZ,F,1951,3,4
ds_978746,HANS,VOGEL,M,1998,8,6
ds_948414,HEINRICH,SCHMIDT,F,1990,6,27
ds_964941,JOACHIJM,SCHREIBER,F,1953,2,10
ds_916476,STEFAN,RICHTER,F,1942,9,25
ds_971060,KLAUS KLAUS,PETERS,M,1961,4,7
ds_942546,OLIVER,SCHMITT,M,1965,8,18
ds_986741,SVEN,STEIN,M,1963,8,15
ds_946488,HERBERT,VOIGT,M,1988,3,29
ds_924072,HOLGER,KUHN,M,1994,3,8
ds_947198,NORBERT,MEIER,M,1984,9,18
ds_929570,PETER,HORN,F,1944,4,16
ds_931029,STEFAN MICHAEL,RICHTER,F,1955,4,30
ds_973073,HOLGER,FISCHER,M,1969,8,6
ds_940778,OTTO,SAUER,F,1944,11,23
ds_957555,KLAUS,SCHOLZ,M,2008,3,21
ds_957297,SIEGFRIED,WAGNER,M,1925,12,24
ds_943630,KARL,BERGER,F,1972,10,30
ds_929078,KARL,WALTER,F,1938,1,7
ds_935677,THOMAS,KOCH,F,1950,8,8
ds_998471,MICHAEL,SCHOLZ,M,1955,5,12
ds_975593,OLAF,BECKER,M,1974,7,1
ds_969049,FRANK,SCHMIDT,F,1970,9,15
ds_933600,THORSTEN,WEBER,F,2006,2,7
ds_944019,JUERGEN,FISCHER,M,1960,2,8
ds_936098,PETER,HOFMANN,M,1974,10,8
ds_937613,HEIKO,BECK,F,1930,8,5
ds_965907,AXEL,SCHULZ,F,1989,9,4
ds_903843,GERHARD,SCHROEDER,F,1971,1,10
ds_900702,ALEXANDER,HUBER,M,1959,5,28
ds_967251,HELMUT,SCHWARZ,F,1959,3,19
ds_948083,WOLFGANG,SCHMITT,F,1977,4,21
ds_996603,TIM,BRAUN,M,1971,4,15
ds_911533,HORST,ZIEGLER,F,1996,2,24
ds_929466,JOERG,SCHULZE,M,1992,12,28
ds_991346,PATRICK,HUBER,M,1974,10,9
ds_938252,STEFAN,ROTH,M,1946,9,21
ds_968311,MANFRED,SCHNEIDER,F,1956,4,25
ds_992768,JUERGEN,KUEHN,F,1944,7,8
ds_959184,CARSTEN,SIMON,M,1988,4,12
ds_937703,RAINER CHRISTIAN,WEBER,M,1962,8,4
ds_966098,CARSTEN,WOLF,F,1924,3,24
ds_948254,GERHARD,GUENTHER,F,1940,7,15
ds_984574,CHRISTIAN,MAYER,F,2003,11,17
ds_925137,MATTHIAS,MUELLER,M,1977,12,24
ds_997434,CHRISTIAN,WAGNER,F,1963,5,8
ds_942460,CARSTEN KLAUS,ZIMMERMANN,M,1956,1,10
ds_951220,FRANK,MEYER,F,1948,3,23
ds_921888,ANDREAS,KRUEGER,F,1965,3,26
ds_958548,ANDREAS,MUELLER,F,1988,4,7
ds_906243,GUENTHER,FRANK,M,1940,8,12
ds_954829,JOERG,BECKER,M,1972,5,3
ds_951943,THOMAS,SCHOLZ,F,1954,1,23
ds_931252,DENNIS,KOERTIG,F,1931,11,4
ds_961484,FLORIAN,KAISER,F,1971,12,31
ds_943606,GERD,KUHN,M,1992,11,2
ds_921475,THOMAS,RICHTER,M,1954,11,11
ds_965084,WILHELM,WEBER,M,1966,2,26
ds_928707,UWE,DIETRICH,M,1977,6,18
ds_976768,MARKUS,MAIER,M,1939,10,24
ds_908602,GERHARD,LANG,F,1970,12,5
ds_946943,JOERG,SCHROEDER,F,1962,10,15
ds_913565,HERBERT,DIETRICH,F,1992,5,26
ds_940196,ALEXANDER,JAEGER,F,1956,1,6
ds_975096,THORSTEN,SCHWARZ,M,1969,5,17
ds_995951,JOERG,SCHMID,F,1930,1,19
ds_988467,PETER,KOERTIG,F,1982,3,28
ds_980320,HELMUT,KRAUSE,F,1985,4,11
ds_946579,JOACHIM,NEUMANN,M,1955,5,14
ds_912622,WERNER,KOCH,M,1967,4,3
ds_918624,STEFAN,HEINRICH,F,1976,10,14
ds_981365,THOMAS MANFRED,HORN,F,1949,3,30
ds_926934,HOLGER,WOLF,M,1943,1,19
ds_955636,OLIVER,KLEIN,M,1978,1,14
ds_991452,KLAUS,BECKER,M,1946,10,9
ds_905863,CARSTEN,RICHTER,M,1931,11,14
ds_978454,MATTHIAS,MUELLER,M,1944,8,12
ds_941359,HANS,KOCH,F,1963,9,11
ds_926342,GUENTHER,BECK,F,1935,1,26
ds_984745,JOERGF,ALBRECHT,F,1979,10,25
ds_981214,DIETER,NEUMANN,M,1933,5,27
ds_912530,JENS,KRUEGER,M,1982,6,25
ds_958650,WILHELM,BRANDT,F,1966,4,14
ds_906562,ANDREAS,MEYER,M,1963,9,4
ds_934310,KLAUS,BAUER,F,1984,6,1
ds_900672,RALF,WEISS,F,1930,7,27
ds_988092,KARL,HOFFMANN,F,1980,10,26
ds_963916,HORST,THOMAS,M,1938,9,20
ds_921361,MICHAEL,BAUMANN,M,1957,8,16
ds_966333,MICHAEL,ENGEL,F,1945,2,17
ds_904979,BERND,HOFFMANN ENGEL,F,1963,5,13
ds_962325,ROLF,HAHN,F,2004,8,19
ds_920611,MATTHIAS,KLEIN,M,1943,6,14
ds_926976,JUERGEN,MUELLER,F,1934,6,14
ds_951252,UWE,WEBER,F,1997,9,26
ds_963981,WALTER HOLGER,WEBER,F,1950,3,3
ds_925300,WILLI FRANK,LUDWIG,M,1985,4,21
ds_905651,THOMAS JOERG,FUCHS,F,1956,4,19
ds_928817,ANDREAS,SCHMIDT,F,1980,7,28
ds_996015,MARKUS,SCHUBERT,F,1996,12,23
ds_919549,THORSTEN,WOLFF,M,1956,4,25
ds_963897,UWE,SCHMITZ,F,2007,8,14
ds_959057,JOHANNES,WAGNER,F,1966,11,14
ds_908695,GUENTHER,SCHMIDT,M,1991,5,13
ds_987021,THOMAS,ROTH,M,1944,6,14
ds_956326,CHRISTOPH,SCHWARZ,F,1943,7,14
ds_917662,PETER,KRUEGER,F,1941,12,13
ds_968803,PETER,FRANK,M,1953,1,21
ds_934647,MICHAEL,VOGEL,M,1960,5,9
ds_910626,WILHELM,HARTMANN,F,1947,9,13
ds_982315,DANIEL,MOELLER,F,1941,5,25
ds_972583,WERNER PETER,SCHMIDT,F,1967,9,3
ds_919087,ROLF,SAUER,F,1952,1,31
ds_981985,GUENTHER,SCHMIDT,F,1982,9,10
ds_915924,JOHANNES,MUELLER,F,1965,4,3
ds_943466,PETER,SCHROEDER,F,1998,7,25
ds_929743,MARKUS,MUELLER,M,1987,3,16
ds_902140,HELMUT,BUSCH,F,1989,11,1
ds_982982,INGO,LEHMANN,F,1980,8,17
ds_956808,DIETER,MUELLER,F,1979,12,11
ds_920834,HORST,BOEHM,F,1981,10,12
ds_994188,ANDREAS ERNST,SCHNEIDER,M,1973,2,25
ds_963416,GUENTHER,LEHMANN,M,1955,6,3
ds_911311,GUENTHER,BRANDT,F,1924,3,18
ds_910489,FRIEDRICH,NEUMANN,F,1965,3,31
ds_998061,UWE,ZIMMERMANN,M,1952,8,23
ds_916083,HERBERT,SCHNEIDER,F,1960,5,29
ds_957321,HORST,SCHUBERT,F,1995,6,14
ds_929352,ANDREAS,KOCH,M,1927,7,5
ds_921434,GEORG,MUELLER,F,1939,5,5
ds_945624,WOLFGANG,SCHNEIDER,F,1998,1,30
ds_928368,ANDRE JUERGEN,GRAF,F,1982,5,14
ds_923040,DETLEF,KELLER,M,1945,5,16
ds_904313,MARKUS,SCHMITT,M,1965,8,6
ds_948639,WALTER,HARTMANN,F,1983,8,16
ds_946622,GEORG,SIMON,F,1967,10,20
ds_928091,ERNST,SCHOLZ,F,1974,1,18
ds_928631,DIETER,SCHMIDT,F,1932,1,22
ds_948037,GUENTHER,WINTER,F,1990,7,24
ds_935678,ANDREAS JAN,SCHNEIDER,F,1939,8,24
ds_982606,MARTIN,WINKLER,F,1959,2,24
ds_979100,WERNER,BECKER,F,1965,9,14
ds_917754,PETER,RICHTER,M,1940,3,15
ds_946729,JENS,DIETRICH,F,1938,12,22
ds_923670,ROLF,SCHULZ,M,1950,8,4
ds_931767,THOMAS,PETERS,M,1962,2,4
ds_999368,SEBASTIAN,KOERTIG,F,1936,3,19
ds_901151,BERND,FRANK,M,2003,3,26
ds_961263,JUERGEN,KLEIN,M,1976,3,4
ds_987789,GUENTHER,SCHULZE,F,1954,10,14
ds_940712,STEFAN STEFAN,LUDWIG,F,1997,1,23
ds_992710,GUENTHER,PFEIFFER,M,1995,8,8
ds_987252,CHRISTIAN,KRAEMER,M,1959,5,8
ds_941996,NILS,MUELLER,F,1964,4,28
ds_999426,WALTER,HOFFMANN KRUEGER,F,1951,12,4
ds_945168,GUENTHER,SCHMIDT,M,1960,7,27
ds_916515,WERNER,BOEHM,M,2004,6,3
ds_945177,KLAUS,WEISS,M,1991,2,19
ds_918185,NORBERT,KRUEGER,F,1927,6,4
ds_904705,PETER HERBERT,FISCHER,M,1985,9,24
ds_973469,WALTER,SCHMID,M,1958,12,17
ds_966704,MATTHIAS,BECKER,F,1960,7,18
ds_926431,DENNIS,MEYER,F,2002,12,2
ds_941077,JUERGEN,HORN,F,1999,6,28
ds_984712,MARKUS,RICHTER,F,1932,9,10
ds_937476,HELMUT,SCHWARZ,F,1993,2,6
ds_903924,WOLFGANG,SCHMITT,M,1975,12,27
ds_965537,THORSTEN,HARTMANN,F,1990,1,11
ds_914382,THORSTEN,BERGMANN,M,1959,5,14
ds_948956,FRANK,THOMAS,F,1936,5,30
ds_984081,MATTHIAS,FRANK,M,1959,7,21
ds_958867,KLAUS,SCHMITT KOEHLER,F,1958,6,14
ds_949482,JENS MARTIN,MUELLER,F,1942,9,3
ds_902580,CARSTEN,SCHWARZ,M,1965,2,9
ds_929786,CARSTEN SVEN,KAISER,M,1998,6,29
ds_900428,UWE,MAYER WAGNER,M,1948,9,7
ds_906682,STEFAN,WOLF,M,1990,10,31
ds_985606,MICHAEL,SCHMID,F,1993,2,9
ds_908782,MICHAEL JUERGEN,WEBER,F,2000,4,9
ds_944276,FRITZ,WAGNER,M,1961,14,10
ds_999146,MARTIN,SCHMID,M,1965,10,19
ds_956258,LOTHAR,KRUEGER,F,1969,8,2
ds_907031,HEINRICH,SCHWARZ,F,1978,9,24
ds_930524,KURT,KUEHN,F,2003,6,12
ds_930222,FRANK,SCHULZ,F,1997,11,19
ds_984796,HELMUT,MOELLER,M,1999,8,1
ds_964853,WERNER,SCHMIDT,F,1997,7,25
ds_981775,ANDREAS,ZIEGLER,F,1939,12,4
ds_974922,UWE,MAIER,F,1937,1,22
ds_972404,CHRISTIAN,HOFMANN,F,1982,7,19
ds_913359,CARSTEN,SCHOLZ,M,1927,3,7
ds_977682,KLAUS,LUDWIG,F,1924,2,10
ds_962822,ANDREAS,SCHUSTER,M,1955,11,25
ds_902198,HEINRICH,GRAF,M,1974,1,19
ds_934235,CHRISTIAN,SCHNEIDER,M,1984,6,18
ds_942788,RALF,HUBER,F,1936,9,13
ds_901447,KLAUS,FRANK,M,1998,5,17
ds_966624,JUERGEN,SCHREIBER,M,1944,5,23
ds_952496,ERNST,KOCH,M,1981,10,28
ds_918297,SEBASTIAN,SCHMIDT,M,1973,11,19
ds_961353,PATRICK,ROTH,F,2005,6,22
ds_923652,WERNER,MAIER KOERTIG,M,1960,7,7
ds_954154,DANIEL,PFEIFFER,F,1950,10,1
ds_994175,WALTER,LORENZ,M,1977,3,10
ds_940694,WERNER,KOCH,M,1953,3,3
ds_903103,GERHARD,WOLF,F,2007,1,21
ds_931007,ROLF,LEHMANN,F,1940,6,4
ds_913097,KLAUS,MAYER,M,2006,2,21
ds_957664,JUERGEN,ZIMMERMANN,F,1975,10,20
ds_918244,MARTIN,BERGMANN,F,1992,8,30
ds_939824,FRANK,BERGMANN,M,1951,12,26
ds_926256,MATTHIAS,FRANK,M,1964,12,18
ds_935440,MANFRED,HOFMANN,M,1973,4,25
ds_951399,BERND,RICHTER,M,1943,10,19
ds_918968,AXEL,KRAUSE,M,1944,7,3
ds_927810,WERNER,WEBER,F,2002,5,25
ds_967615,WOLFGANG,WOLF,F,1960,6,21
ds_929720,FRANK WERNER,NEUMANN,M,1979,2,14
ds_917583,MICHAEL,FRIEDRICH,F,1931,6,21
ds_925464,GERHARD,KLEIN,M,1962,2,19
ds_962473,WILHELM,MUELLER,M,1964,9,7
ds_942057,WERNER,WERNER,F,1975,9,22
ds_986211,JENS,SCHNEIDER,M,1997,7,18
ds_975083,STEFAN,ERNST,M,1933,9,3
ds_953037,MANFRED,MUELLER,F,1991,12,2
ds_979389,JUERGEN,BAUER,M,1972,10,3
ds_908935,GERD,WALTER,F,1959,10,28
ds_945573,UWE,BRAUN,M,1935,2,8
ds_989190,MICHAEL,FRANKE,F,1982,3,16
ds_950430,MATTHIAS,BECKER,F,1997,1,7
ds_906392,DIETER,KRAUSE,F,1962,6,16
ds_943988,ANDREAS,JUNG,M,1960,3,4
ds_941985,STEFAN,BAUMANN,F,1999,8,30
ds_999510,ANDREAS,FRIEDRICH,F,1958,6,5
ds_956605,JENS,KRAUSE,M,1944,3,21
ds_992545,BERNHARD,KRAEMER,F,2003,11,10
ds_965862,KLAUS,MAIER,M,1947,3,18
ds_987300,ANDREAS,LANG,M,1985,11,19
ds_913465,HELMUT,SCHNEIDER,F,1995,11,9
ds_928057,GERHARD,FISCHER,M,1950,8,17
ds_935273,HEINZ,GUENTHER,M,1971,6,30
ds_965888,CARSTEN DIETER,JUNG,M,1929,7,24
ds_906749,MATTHIAS,SCHWARZ,F,1940,1,9
ds_970084,JUERGEN,HARTMANN,F,1969,5,1
ds_954498,HERMANN,WINTER,F,1946,8,23
ds_948737,BERND,HOFFMANN,F,1964,8,31
ds_920442,WOLFGANG,LANG,M,1962,9,3
ds_962222,MICHAEL,GRAF,M,1957,4,21
ds_954338,WILFRIED,SCHROEDER,M,1961,10,9
ds_959298,HEINZ,WINKLER,F,1964,5,16
ds_956835,RAINER,SCHAEFER,M,1949,7,22
ds_969047,STEFAN,SCHMIDT,F,1970,4,15
ds_931289,MICHAEL,SCHMIDT,F,1959,11,27
ds_914993,WERNER,MUELLER,F,1968,4,12
ds_966299,CHRISTIAN,MUELLER,M,1966,10,4
ds_965116,HERBERT,GUENTHER,F,1954,8,16
ds_976969,ULRICH,SCHNEIDER,F,1970,1,24
ds_988834,FRITZ,KRAUSE,M,2000,8,8
ds_903937,MARTIN,BECKER,M,1929,10,20
ds_982988,MICHAEL,SCHREIBER,F,1936,11,26
ds_936082,JENS,SCHMIDT,F,1955,3,18
ds_981819,KLAUS,HUBER,M,1986,8,29
ds_994197,ANDREAS,WOLF,M,1977,7,3
ds_955401,WOLFGANG,BOEHM,M,1952,10,23
ds_953058,JUERGEN,SCHMIDT,F,1959,2,28
ds_976741,WERNER,SCHULZ,F,1976,8,16
ds_989277,GUENTHER,KRAUSE,M,2000,4,6
ds_937453,THORSTEN,MEYER,F,1931,12,16
ds_982743,SVEN,MEYER,M,2003,10,16
ds_975878,WALTER,KOEHLER,F,1935,7,18
ds_981205,MARTIN THOMAS,SCHUMACHER,M,1985,12,29
ds_953136,HORST,BAUMANN,F,1953,2,25
ds_996448,GERD,LEHMANN,F,2007,10,10
ds_976202,VOLKER,LANG,M,1994,5,8
ds_959160,JAN,HAAS,M,2000,6,15
ds_930862,MICHAEL,SCHNEIDER,M,1989,11,3
ds_912950,OLIVER,STEIN,F,1964,8,3
ds_913430,ROLF,HOFFMANN,F,1954,2,20
ds_902318,JAN,FISCHER,M,1994,12,9
ds_965682,MICHAEL,MEYER,F,1996,12,11
ds_972733,MANFRED,FISCHER,F,2005,5,13
ds_919078,PETER,KELLER,F,2008,8,7
ds_925025,GUENTHER,FRANK,M,1965,11,3
ds_997876,MATTHIAS,MUELLER,M,1966,5,3
ds_912076,KLAUS,KRUEGER,M,1995,10,17
ds_919215,HERMANN,SCHNEIDER,M,1994,4,10
ds_984024,DANIEL,FISCHER,M,1974,8,17
ds_935640,DIRK,NEUMANN,M,2000,8,21
ds_976859,MICHAEL,MUELLER,M,1986,10,19
ds_920062,BERND,BRANDT,F,1960,6,29
ds_931699,ANDRE,JUNG,F,1982,5,21
ds_903622,UWE,LANGE,F,1978,12,24
ds_990077,GERHARD,SCHMITT,M,1938,3,4
ds_920484,BENJAMIN,WEBER,F,1955,8,17
ds_947704,HELMUT,DIETRICH,F,1938,4,22
ds_910475,CARSTEN,KLEIN,F,1970,11,26
ds_974108,HEINRICH,KOCH,F,1976,6,24
ds_901048,GERD,KRAUSE,M,1995,2,18
ds_938119,WOLFGANG,VOGT,M,1964,4,21
ds_922331,CHRISTOPH,BECKER,M,2002,3,4
ds_938427,WALTER,HOFFMANN,F,2001,5,16
ds_906298,PETER,SCHMIDT,M,1934,6,26
ds_972253,JUERGEN,PETERS,F,1976,3,7
ds_905116,STEFIAN,FUCHS,M,1997,4,26
ds_922128,JAN,WAGNER,M,1977,8,7
ds_928928,VOLKER,SCHNEIDER,M,1965,11,3
ds_953185,MANFRED,RICHTER,F,1976,11,26
ds_912446,ROBERT,SEIDEL,M,2000,3,24
ds_904991,FRANK,WOLF,F,2004,10,25
ds_993549,MATTHIAS CHRISTIAN,WEBER,F,1934,6,30
ds_968226,HEINZ,KRAUS,M,1937,2,8
ds_959780,GERHARD,SCHAEFER,F,1937,4,15
ds_912590,MATTHIAS OLIVER,KOCH,F,1968,10,22
ds_950725,WERNER,SCHROEDER,F,1964,9,9
ds_920902,ANDREAS,NEUMANN,M,1963,1,6
ds_946345,JUERGEN,RICHTER,M,1977,5,26
ds_984710,GUENTHER,BRAUN,F,1939,5,2
ds_935665,PETER,OTTO,M,1988,5,7
ds_983494,AXEL,WAGNER,F,1954,9,15
ds_979520,WOLFGANG,SCHULTE,M,1991,6,23
ds_958262,WERNER,MEIER,M,1949,4,24
ds_952067,MICHAEL,WAGNER,F,1948,5,18
ds_935055,WERNER,SCHNEIDER,M,1994,6,7
ds_903960,ALEXANDER,WEBER,M,1960,6,6
ds_979456,WALTER,MUELLER,F,1955,2,19
ds_914296,WERNER,NEUMANN,F,1962,5,21
ds_994781,THORSTEN,SCHMIDT,M,1940,4,8
ds_972692,KARL,SCHMIDT,M,2001,3,6
ds_940803,KLAUS,GUENTHER,F,1982,2,21
ds_993448,WALTER,KRAUS,F,1944,7,9
ds_935370,WOLFGANG,LEHMANN,F,1957,5,19
ds_953222,WOLFGANG,DIETRICH,F,1986,9,3
ds_916470,ULRICH,PETERS,F,1955,7,19
ds_919468,WERNER,MEIEAR,F,1963,5,16
ds_998542,HORST,SCHMIDT,F,1999,1,16
ds_924519,FRANK,VOGT,M,2002,9,15
ds_943163,BERNHARD,SCHOLZ,M,1938,10,3
ds_936892,FRANK,HUBER,M,1987,6,14
ds_908184,LOTHAR,FISCHER,F,1970,5,3
ds_943302,WOLFGANG,KRAUSE,F,1993,7,30
ds_982653,NILS,KRUEGER,M,1996,8,17
ds_935931,GUENTHER,SCHULZ,F,1987,2,21
ds_948571,ANDRE,SCHMIDT,M,1967,10,5
ds_919385,PATRICK,WERNER,F,1942,2,25
ds_966002,UWE,HUBER,M,2003,10,22
ds_954772,THORSTEN,SCHMIDT,M,1991,4,1
ds_954882,JOACHIM,SAUER,M,1927,12,21
ds_939993,FRANK,ZIMMERMANN,F,1993,6,29
ds_998365,ANDRE,BECK,F,2006,10,27
ds_917482,ULRICH,KAISER,F,1992,7,7
ds_903119,JAN,RICHTER,M,1934,9,27
ds_949664,WALTER WERNER,POHL,M,1965,10,2
ds_959624,RAINER,MUELLER,F,1965,3,25
ds_950250,KLAUS,SCHWARZ,M,1971,11,17
ds_913828,GUENTHER,MUELLER,M,1963,6,13
ds_921201,WOLFGANG,MUELLER,M,1977,5,24
ds_991925,MICHAEL,MEYER,F,2007,6,2
ds_905673,PETER,HERRMANN,F,1935,2,9
ds_991518,FRANK,MAYER,F,1940,6,30
ds_926720,KARL,SCHMIDT,F,1961,11,21
ds_946459,ROLF,NEUMANN,M,1989,3,16
ds_972665,WERNER STEFAN,MUELLER,M,1992,6,6
ds_972943,NORBERT,ALBRECHT,M,1963,2,16
ds_985346,KLAUS GERHARD,OTTO,M,1999,12,16
ds_933452,WERNER ANDREAS,SCHULZE,M,1951,10,26
ds_908488,BERND RALF,BERGMANN,F,1956,5,26
ds_938268,OLAF,MUELLER,M,1963,9,4
ds_972674,HEINZ STEFAN,MUELLER,F,1947,11,15
ds_902225,HORST,SCHNEIDER LANG,F,1941,10,23
ds_993905,JOACHIM,KLEIN,F,2008,3,10
ds_947321,CHRISTIAN,KLEIN,F,1957,1,22
ds_960225,UWE,BECK,F,2003,4,2
ds_912188,ANDREAS,MEYER,M,1980,7,29
ds_924215,HORST,SCHMIDT,F,1970,12,9
ds_941775,JOERN,ROTH,M,1994,8,13
ds_901684,UWE,NEUMANN,M,1962,1,20
ds_976760,DIETER,BECKER,F,1995,10,9
ds_977690,SVEN,WINKLER,F,1995,12,7
ds_964641,RALF,WOLF,F,1979,9,17
ds_953817,NILS,BRAUN,M,1951,11,3
ds_967431,HEINZ,KOEHLER,F,1939,1,22
ds_926307,HORST,ENGEL,F,1980,12,7
ds_958158,WOLFGANG,FRIEDRICH,F,1960,9,22
ds_955371,RAINER,FISCHER,F,1978,11,16
ds_924630,JOHANNES,GROSS,F,1947,12,3
ds_951234,SVEN,MUELLER,F,1956,3,24
ds_954604,ALEXANDER,JUNG,F,1988,7,3
ds_965250,CHRISTOPH,SCHNEIDER,F,1969,7,19
ds_949530,BERND,SCHMIDT,M,1954,6,7
ds_947943,HARALD,MARTIN,M,1957,5,15
ds_921627,BERND,SCHULZ,F,1975,7,7
ds_902159,RUDOLF,HOFFMANN,F,1968,9,2
ds_988037,OTTO,SCHOLZ,M,1955,12,27
ds_918143,GERD,RICHTER,M,2008,10,28
ds_923593,ANDREAS,ERNST,M,1952,1,24
ds_926358,HELMUT,WAGNER,F,1950,10,21
ds_979258,PETER,MUELLER,F,1958,9,28
ds_995779,GUENTHER,BRANDT,M,1962,3,19
ds_952655,HEINRICH,SCHREIBER,M,1974,1,20
ds_922868,CARSTEN,OTTO,F,1925,1,22
ds_924152,HOLGER,MEYER,M,1972,9,2
ds_901361,KARL,WALTER,M,1971,4,27
ds_955266,DIRK,ROTH,M,1983,1,20
ds_990279,MATTHIAS,MUELLER,M,1947,5,26
ds_908084,KLAUS,KOCH,F,1965,8,29
ds_994263,CHRISTOPH,SCHMIDT,F,1944,9,29
ds_953154,ANDREAS,ZIMMERMANN,F,2007,3,22
ds_977337,THOMAS,LANGE,F,1999,7,23
ds_987704,HANS,BAUER,M,1961,5,30
ds_957937,DIETER,SCHULZ,F,1961,6,10
ds_944180,DANIEL,SCHMIDT,M,1960,5,8
ds_982065,CARSTEN,RICHTER,F,1968,5,3
ds_978834,LARS,WAGNER,F,1992,6,16
ds_961343,KARL,RICHTER,F,1965,9,29
ds_945660,ANDREAS,GRAF,M,1972,7,20
ds_936251,JOERG,KRAUSE,M,1934,1,25
ds_947257,GUENTHER,JAEGER,F,1933,11,8
ds_945117,HEINZ,FISCHER,F,1989,8,13
ds_905568,ROBERT,ERNST,M,1955,4,15
ds_958622,THOMAS,HAHN,M,1932,7,4
ds_925263,DIRK,OTTO,F,2006,4,8
ds_976173,GERD,KRUEGER,F,1982,3,26
ds_902662,HELMUT,MUELLER,M,1964,8,15
ds_961815,GERD,ROTH,M,2000,11,8
ds_983929,HELMUT,BRAUN,M,1960,11,3
